label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count,issues_per_fork,log_stars,text_summary,summary_char_len,summary_approx_tok,llm_label,llm_confidence,llm_reasoning
template_boilerplate,12115269,cookiecutter/cookiecutter-django,Cookiecutter Django is a framework for jumpstarting production-ready Django projects quickly.,Python,"boilerplate,celery,cookiecutter,cookiecutter-django,django,django-cookiecutter,docker,hacktoberfest,heroku,project-template,python",13526,3062,98,390,12186,False,False,0,4669,True,13958,False,True,True,True,23,0.032,9.5124,"Repository: cookiecutter/cookiecutter-django
Description: ""Cookiecutter Django is a framework for jumpstarting production-ready Django projects quickly.""
Language: Python | Topics: boilerplate,celery,cookiecutter,cookiecutter-django,django,django-cookiecutter,docker,hacktoberfest,heroku,project-template,python
Stars: 13,526 | Forks: 3,062 | Contributors: 390
Size: 12,186 KB | Repo age: 4669 days | Last commit: 0 days ago
README: present (13,958 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 23
Status: original",574,143,template_boilerplate,0.95,"This repository is explicitly a project template for generating production-ready Django projects, as stated in its description and topics. It contains boilerplate code, cookiecutter configuration, and is designed to be copied or scaffolded, which aligns perfectly with the template_boilerplate category. Despite having tests and CI/CD, its primary purpose is not a standalone application but a starting point for others."
senior,107997403,pyTMD/pyTMD,Python-based tidal prediction software,Python,"geodesy,geophysics,oceanography,tides",203,63,13,7,24261,False,False,0,3138,True,10653,False,True,True,True,17,0.2063,5.3181,"Repository: pyTMD/pyTMD
Description: ""Python-based tidal prediction software""
Language: Python | Topics: geodesy,geophysics,oceanography,tides
Stars: 203 | Forks: 63 | Contributors: 7
Size: 24,261 KB | Repo age: 3138 days | Last commit: 0 days ago
README: present (10,653 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 17
Status: original",397,99,senior,0.9,"The repository is well-organized with a clear folder structure, comprehensive tests, CI/CD pipeline, and dependency management. With 203 stars, 63 forks, and 7 contributors over 8.5 years, it demonstrates sustained engineering maturity and production readiness, suitable for a senior engineer."
senior,294500898,RBVI/ChimeraX,Source code for molecular graphics program UCSF ChimeraX,Python,,249,41,10,14,135799,False,False,0,2085,True,3236,True,True,True,True,33,0.2439,5.5215,"Repository: RBVI/ChimeraX
Description: ""Source code for molecular graphics program UCSF ChimeraX""
Language: Python | Topics: nan
Stars: 249 | Forks: 41 | Contributors: 14
Size: 135,799 KB | Repo age: 2085 days | Last commit: 0 days ago
README: present (3,236 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 33
Status: original",396,99,senior,0.95,"This repository is a well-established, production-grade molecular graphics program with a large codebase, comprehensive tests, CI/CD, Docker support, and dependency management. The presence of 14 contributors, active maintenance, and structured documentation indicates senior-level engineering practices suitable for a recruiter seeking experienced developers."
junior,1051742657,mesham/tt-sim,Tenstorrent architecture simulator,Python,,13,0,0,1,2642,False,False,0,263,True,4964,False,True,False,False,7,0.0,2.6391,"Repository: mesham/tt-sim
Description: ""Tenstorrent architecture simulator""
Language: Python | Topics: nan
Stars: 13 | Forks: 0 | Contributors: 1
Size: 2,642 KB | Repo age: 263 days | Last commit: 0 days ago
README: present (4,964 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 7
Status: original",354,88,senior,0.85,"The repository is a well-structured Python simulator with clear module boundaries, dependency management, and a detailed README. Despite lacking tests and CI/CD, the codebase shows production-ready practices and architectural thinking, indicating senior-level engineering maturity."
senior,987975841,NVIDIA-NeMo/Megatron-Bridge,Training library for Megatron-based models with bidirectional Hugging Face conversion capability,Python,,670,330,359,123,82180,False,False,0,371,True,21816,False,True,True,True,32,1.0879,6.5088,"Repository: NVIDIA-NeMo/Megatron-Bridge
Description: ""Training library for Megatron-based models with bidirectional Hugging Face conversion capability""
Language: Python | Topics: nan
Stars: 670 | Forks: 330 | Contributors: 123
Size: 82,180 KB | Repo age: 371 days | Last commit: 0 days ago
README: present (21,816 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 32
Status: original",439,109,lead_architect,0.95,"This repository is a large-scale, multi-module training library with 123 contributors, extensive tests, CI/CD, and a complex architecture for bidirectional Hugging Face conversion. It reflects systems-level thinking and organizational impact, typical of a lead architect."
intern,957312356,Afathi90/UniFile,"♾️📄️💾️ A demo for UniFile/EveryFile, a singular file extension that can act as a format for any file extension. Hopefully, this won't come to fruition, as it would make every other file format obsolete.",Python,"cloud,concept,demo,dropbox-chooser,everyfile-development,everyfile-file-format,filedialog,ftp,ftp-client,obsolete,react,stream,unifile-development,webdav",0,0,0,2,316,False,False,0,423,True,2769,False,False,False,False,51,0.0,0.0,"Repository: Afathi90/UniFile
Description: ""♾️📄️💾️ A demo for UniFile/EveryFile, a singular file extension that can act as a format for any file extension. Hopefully, this won't come to fruition, as it would make every other file format obsolete.""
Language: Python | Topics: cloud,concept,demo,dropbox-chooser,everyfile-development,everyfile-file-format,filedialog,ftp,ftp-client,obsolete,react,stream,unifile-development,webdav
Stars: 0 | Forks: 0 | Contributors: 2
Size: 316 KB | Repo age: 423 days | Last commit: 0 days ago
README: present (2,769 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 51
Status: original",684,171,low_value,0.95,"The repository is a demo/concept with no tests, no CI/CD, no dependency management, and a very small number of stars and forks. The description itself suggests it is a hypothetical or obsolete idea, and the lack of any engineering rigor (no tests, no structure) indicates it is not a serious production project. For a recruiter, this repo provides no meaningful signal of engineering ability."
senior,485100230,stevezau/media_preview_generator,"GPU-accelerated preview thumbnails for Plex, Emby & Jellyfin.",Python,"bif,docker,ffmpeg,hardware-acceleration,media-server,media-server-automation,nvidia-gpu,plex,plex-media-server,thumbnails,thumbnails-preview,unraid,video-previews",227,33,1,18,10674,False,False,0,1494,True,11339,True,True,True,True,27,0.0303,5.4293,"Repository: stevezau/media_preview_generator
Description: ""GPU-accelerated preview thumbnails for Plex, Emby & Jellyfin.""
Language: Python | Topics: bif,docker,ffmpeg,hardware-acceleration,media-server,media-server-automation,nvidia-gpu,plex,plex-media-server,thumbnails,thumbnails-preview,unraid,video-previews
Stars: 227 | Forks: 33 | Contributors: 18
Size: 10,674 KB | Repo age: 1494 days | Last commit: 0 days ago
README: present (11,339 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 27
Status: original",579,144,senior,0.95,"The repository is well-organized with a clear folder structure, comprehensive tests, CI/CD pipeline, Docker support, and dependency management. It has 227 stars, 18 contributors, and active maintenance (last commit today), indicating production-ready practices and community engagement. This signals strong engineering maturity suitable for a senior role."
senior,43105431,faucetsdn/faucet,"FAUCET is an OpenFlow controller for multi table OpenFlow 1.3 switches, that implements layer 2 switching, VLANs, ACLs, and layer 3 IPv4 and IPv6 routing.",Python,"faucet-sdn,sdn,sdn-controller,software-defined-network",620,197,46,58,36015,False,False,0,3897,True,3586,False,True,True,True,37,0.2335,6.4313,"Repository: faucetsdn/faucet
Description: ""FAUCET is an OpenFlow controller for multi table OpenFlow 1.3 switches, that implements layer 2 switching, VLANs, ACLs, and layer 3 IPv4 and IPv6 routing.""
Language: Python | Topics: faucet-sdn,sdn,sdn-controller,software-defined-network
Stars: 620 | Forks: 197 | Contributors: 58
Size: 36,015 KB | Repo age: 3897 days | Last commit: 0 days ago
README: present (3,586 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 37
Status: original",536,134,lead_architect,0.95,"This repository is a large-scale, multi-module SDN controller with 58 contributors, extensive tests, CI/CD, and a long history (3897 days). It demonstrates systems-level thinking and organizational impact, typical of a lead architect. The high star count and active maintenance further confirm its production-grade maturity."
intern,1138598207,adamchainz/icu4c-builds,,Python,,0,0,0,3,71,False,False,0,127,True,767,False,True,False,True,9,0.0,0.0,"Repository: adamchainz/icu4c-builds
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 3
Size: 71 KB | Repo age: 127 days | Last commit: 0 days ago
README: present (767 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 9
Status: original",323,80,low_value,0.85,"The repository has only 0 stars, 0 forks, and a tiny size of 71 KB with no tests, no Docker, and a minimal README. Despite having CI/CD and dependency management, the lack of any substantial engineering content or community interest suggests it is a low-value project with little hiring signal."
junior,1193149475,carta/plugins,Centralized repository for public facing plugins,Python,"captable,claude,codex,copilot,equity,founder,fund-administration,gemini,mcp,private-equity,skills,startup",8,15,2,13,1483,False,False,0,61,True,1129,False,False,False,False,6,0.1333,2.1972,"Repository: carta/plugins
Description: ""Centralized repository for public facing plugins""
Language: Python | Topics: captable,claude,codex,copilot,equity,founder,fund-administration,gemini,mcp,private-equity,skills,startup
Stars: 8 | Forks: 15 | Contributors: 13
Size: 1,483 KB | Repo age: 61 days | Last commit: 0 days ago
README: present (1,129 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 6
Status: original",481,120,low_value,0.85,"The repository is only 61 days old with 8 stars and 15 forks, but lacks tests, CI/CD, dependency files, and Docker configuration, indicating it is not production-ready. Despite having 13 contributors and a README, the absence of essential engineering practices suggests it is either an early-stage project or a low-value repository with minimal hiring signal."
junior,1014031303,ALTIbaba/claude-code-openai-wrapper,"OpenAI API-compatible wrapper for Claude Code. Use it with any OpenAI client library for fast, seamless integration. 🚀🌟",Python,,31,4,0,2,621,False,False,0,326,True,5031,False,True,False,False,21,0.0,3.4657,"Repository: ALTIbaba/claude-code-openai-wrapper
Description: ""OpenAI API-compatible wrapper for Claude Code. Use it with any OpenAI client library for fast, seamless integration. 🚀🌟""
Language: Python | Topics: nan
Stars: 31 | Forks: 4 | Contributors: 2
Size: 621 KB | Repo age: 326 days | Last commit: 0 days ago
README: present (5,031 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 21
Status: original",460,115,junior,0.85,"The repository has a basic folder structure and manages dependencies, but lacks tests, CI/CD, and Docker configuration, indicating limited engineering maturity. It is a functional wrapper with clear documentation, but the absence of testing and automation suggests it is not production-ready, typical of a junior developer project."
